run_id,arch,level,mode,seed,lr,best_val_acc,train_time_s,epochs_ran,top1_page,top5_page,macro_f1_page,map_line,top1_retrieval,n_params,throughput_img_s,gpu_name,torch_version,timm_version
convnext_tiny_L1_pretrained_s4,convnext_tiny,1,pretrained,4,0.0001,0.5954692556634305,820.680064201355,40,0.7987012987012987,0.9383116883116883,0.7494588744588744,0.2718335760773825,0.4004016064257028,28056980,154.8740317015082,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
efficientnetv2_s_L1_pretrained_s4,efficientnetv2_s,1,pretrained,4,0.0003,0.540453074433657,791.7735412120819,38,0.7435064935064936,0.8993506493506493,0.683116883116883,0.23788482932543745,0.344578313253012,20572036,142.71531857564938,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
vit_small_L1_pretrained_s4,vit_small,1,pretrained,4,0.0003,0.5307443365695793,510.1320402622223,25,0.7467532467532467,0.9155844155844156,0.6843073593073593,0.2510105885971654,0.3614457831325301,21784244,148.53626085552213,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
swin_tiny_L1_pretrained_s4,swin_tiny,1,pretrained,4,0.0003,0.6213592233009708,823.2541286945343,39,0.814935064935065,0.9285714285714286,0.7675324675324675,0.29492244206049856,0.41405622489959837,27756206,136.77402821554645,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
resnet50_L2_pretrained_s4,resnet50,2,pretrained,4,0.0003,0.6466302367941712,1534.2712984085083,39,0.8863636363636364,0.961038961038961,0.8528138528138527,0.3052228558692638,0.42128514056224897,24139124,151.35026043598913,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
convnext_tiny_L2_pretrained_s4,convnext_tiny,2,pretrained,4,0.0001,0.6885245901639344,1058.565052986145,27,0.9025974025974026,0.9707792207792207,0.8717532467532467,0.37548496132609177,0.5116465863453815,28056980,154.14115666251035,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
efficientnetv2_s_L2_pretrained_s4,efficientnetv2_s,2,pretrained,4,0.0003,0.6703096539162113,1180.300861120224,31,0.8863636363636364,0.9577922077922078,0.8524891774891775,0.35200542697492754,0.4859437751004016,20572036,151.0592967163944,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
vit_small_L2_pretrained_s4,vit_small,2,pretrained,4,0.0003,0.6739526411657559,1312.8251461982727,35,0.9253246753246753,0.9675324675324676,0.9020562770562772,0.34436399510488463,0.4875502008032129,21784244,156.54292484027215,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
swin_tiny_L2_pretrained_s4,swin_tiny,2,pretrained,4,0.0003,0.6939890710382514,1552.5518548488617,40,0.9285714285714286,0.9805194805194806,0.9085497835497837,0.3853425192662903,0.523293172690763,27756206,158.04610429727535,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
resnet50_L3_pretrained_s4,resnet50,3,pretrained,4,0.0003,0.6802096985583224,2104.655691385269,40,0.9318181818181818,0.9772727272727273,0.9112554112554111,0.3574700592933383,0.47630522088353416,24139124,152.3241872558544,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
convnext_tiny_L3_pretrained_s4,convnext_tiny,3,pretrained,4,0.0001,0.7758846657929227,2132.551710128784,40,0.9512987012987013,0.987012987012987,0.935064935064935,0.4602668653981835,0.6112449799196787,28056980,156.0751487215706,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
efficientnetv2_s_L3_pretrained_s4,efficientnetv2_s,3,pretrained,4,0.0003,0.6854521625163827,1126.8375997543335,21,0.9415584415584416,0.9772727272727273,0.9226190476190477,0.4048295246630401,0.5457831325301205,20572036,152.11565886577174,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
vit_small_L3_pretrained_s4,vit_small,3,pretrained,4,0.0003,0.709043250327654,2122.54709148407,40,0.9642857142857143,0.9902597402597403,0.9523809523809523,0.42888917796130066,0.5734939759036145,21784244,157.90754263646411,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
swin_tiny_L3_pretrained_s4,swin_tiny,3,pretrained,4,0.0003,0.7601572739187418,2054.3716921806335,40,0.9577922077922078,0.9837662337662337,0.9448051948051948,0.4606738880683361,0.6072289156626506,27756206,148.28328225771642,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
resnet50_L4_pretrained_s4,resnet50,4,pretrained,4,0.0003,0.7194312796208531,2791.841821670532,40,0.9512987012987013,0.9902597402597403,0.9356060606060604,0.3803016767993129,0.5100401606425703,24139124,147.50345962688655,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
convnext_tiny_L4_pretrained_s4,convnext_tiny,4,pretrained,4,0.0001,0.7971563981042654,2855.747012615204,40,0.9675324675324676,0.9902597402597403,0.9567099567099566,0.5117474959512529,0.653012048192771,28056980,145.91715295276373,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
efficientnetv2_s_L4_pretrained_s4,efficientnetv2_s,4,pretrained,4,0.0003,0.771563981042654,2871.0757174491882,40,0.9772727272727273,0.9902597402597403,0.9696969696969697,0.5068121951589356,0.6622489959839357,20572036,160.6447486312463,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
vit_small_L4_pretrained_s4,vit_small,4,pretrained,4,0.0003,0.781042654028436,2934.919870376587,40,0.9837662337662337,0.9902597402597403,0.9783549783549783,0.4687168208583355,0.6188755020080321,21784244,152.67802534675067,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
swin_tiny_L4_pretrained_s4,swin_tiny,4,pretrained,4,0.0003,0.7876777251184834,2909.333766222,40,0.9902597402597403,0.9902597402597403,0.987012987012987,0.4886796853391156,0.6409638554216868,27756206,144.9105481506827,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
